County,GEOID,License Number,Entity Name,DBA Name,Street Number,Street Name,City,State,Zip Code,geometry,TRACTCE,LSAD,ALAND,AWATER,pop_total,pop_white,housing_total,housing_owned,housing_rental,med_income,state,county,tract,_merge
ERIE,36029008400,745205,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21543,1107,SHERIDAN DR,TONAWANDA,NY,14150,POINT (182532.2091819514 4765988.791731481),8400,CT,10966624,3505091,2596,1976,977,806,171,37981,36,29,8400,both
ERIE,36029007902,738953,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21065,1971,COLVIN BLVD,TONAWANDA,NY,14150,POINT (185956.1850457859 4767085.604594697),7902,CT,3481158,0,6689,5807,2966,2581,385,46262,36,29,7902,both
ERIE,36029007901,745207,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21384,2250,NIAGARA FALLS BLVD,TONAWANDA,NY,14150,POINT (188475.620311381 4769654.948526993),7901,CT,2376359,73386,3037,2666,1453,905,548,40497,36,29,7901,both
ERIE,36029007700,141382,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8488,29,NIAGARA ST ECKERD PLAZA,TONAWANDA,NY,14150,POINT (183897.0455533337 4770420.820852877),7700,CT,1821872,182025,4420,4128,2183,1402,781,42445,36,29,7700,both
ERIE,36029007305,757896,DOLGEN NEW YORK LLC,DOLLAR GENERAL #23550,1853,LOVE RD,GRAND ISLAND,NY,14072,POINT (177212.5397168528 4768000.588805951),7305,CT,27275965,3103205,2561,2350,1012,991,21,39779,36,29,7305,both
ERIE,36029007303,730551,DOLGEN NEW YORK LLC,DOLLAR GENERAL #19223,2391,GRAND ISLAND BLVD,GRAND ISLAND,NY,14072,POINT (176730.2779766437 4771451.384733479),7303,CT,15264155,2338580,7040,6096,2995,1756,1239,42397,36,29,7303,both
ERIE,36029006100,141306,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8427,315,W FERRY ST,BUFFALO,NY,14213,POINT (182545.7961352547 4758746.428241594),6100,CT,1077219,237518,4816,1756,1684,634,1050,26267,36,29,6100,both
ERIE,36029005900,707428,DOLGEN NEW YORK LLC,DOLLAR GENERAL #14742,437,TONAWANDA ST,BUFFALO,NY,14207,POINT (181921.346141467 4761692.099544664),5900,CT,1217883,297447,4141,2171,1843,561,1282,24130,36,29,5900,both
ERIE,36029005000,142489,DOLGEN NEW YORK LLC,DOLLAR GENERAL #8207,1833,ELMWOOD AVE,BUFFALO,NY,14207,POINT (183615.4510914168 4762223.995110637),5000,CT,1296226,0,2160,1462,1140,479,661,38387,36,29,5000,both
ERIE,36029004902,141394,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8896,1336,HERTEL AVE,BUFFALO,NY,14216,POINT (185223.1334333649 4762265.989764221),4902,CT,862945,0,3902,3364,1935,703,1232,38098,36,29,4902,both
ERIE,36029004601,141459,DOLGEN NEW YORK LLC,DOLLAR GENERAL 9028,338,KENMORE AVE,BUFFALO,NY,14223,POINT (187567.8048016599 4763296.700643773),4601,CT,818023,0,3378,1911,1246,612,634,20183,36,29,4601,both
ERIE,36029004003,141468,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8960,230,HOLDEN ST,BUFFALO,NY,14214,POINT (187090.6803241667 4761188.631585704),4003,CT,890101,0,3124,253,1237,360,877,18306,36,29,4003,both
ERIE,36029003400,712222,DOLGEN NEW YORK LLC,DOLLAR GENERAL #14886,663,E FERRY ST,BUFFALO,NY,14211,POINT (186828.0223174901 4758435.676868622),3400,CT,1497695,0,2903,346,1295,501,794,25028,36,29,3400,both
ERIE,36029002703,142913,DOLGEN NEW YORK LLC,DOLLAR GENERAL 12975,1055,GENESEE ST,BUFFALO,NY,14211,POINT (186560.9907147028 4757121.901236233),2703,CT,408064,0,1149,102,489,148,341,12399,36,29,2703,both
ERIE,36029001000,143008,DOLGEN NEW YORK LLC,DOLLAR GENERAL #13366,2137,SENECA ST,BUFFALO,NY,14210,POINT (188835.1765239927 4751624.139340799),1000,CT,2059348,29431,6026,5014,2520,1299,1221,30890,36,29,1000,both
ERIE,36029000200,141469,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8177,942,MCKINLEY PKWY,BUFFALO,NY,14220,POINT (187546.8861857117 4752094.389577746),200,CT,1217601,0,3985,3283,1616,701,915,27857,36,29,200,both
DUTCHESS,36027300000,131067,DOLGEN NEW YORK LLC,DOLLAR GENERAL #12419,1671,RT 9,WAPPINGERS FALLS,NY,12590,POINT (590570.9222199363 4606338.643266022),300000,CT,2925869,239637,5639,3808,2155,699,1456,27926,36,27,300000,both
DUTCHESS,36027221100,709396,DOLGEN NEW YORK LLC,DOLLAR GENERAL #14980,534,MAIN ST,POUGHKEEPSIE,NY,12601,POINT (590102.6002782468 4617054.786305989),221100,CT,847676,0,3311,1070,1451,302,1149,23910,36,27,221100,both
DUTCHESS,36027220901,730514,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 19230,258,HOOKER AVE,POUGHKEEPSIE,NY,12603,POINT (590686.3790150543 4615536.04326318),220901,CT,1332168,0,4048,2072,1710,843,867,31525,36,27,220901,both
DUTCHESS,36027130003,131083,DOLGEN NEW YORK LLC,DOLLAR GENERAL #12739,3,MAGGIOCOMO LN UNIT 1A,PLEASANT VALLEY,NY,12569,POINT (597829.4424680321 4621976.203865681),130003,CT,32959798,667398,5426,4331,2271,1092,1179,44675,36,27,130003,both
DUTCHESS,36027110004,131116,DOLGEN NEW YORK LLC,DOLLAR GENERAL 13147,31,RT 22,PAWLING,NY,12564,POINT (617787.8507303373 4598162.725962591),110004,CT,54269239,561005,1963,1618,778,543,235,35223,36,27,110004,both
DUTCHESS,36027070401,749726,DOLGEN NEW YORK LLC,DOLLAR GENERAL #20475,1,E DORSEY LN,POUGHKEEPSIE,NY,12601,POINT (590515.6583599079 4622094.452792183),70401,CT,8724846,1312317,4481,3346,1055,909,146,15232,36,27,70401,both
DUTCHESS,36027070301,717457,DOLGEN NEW YORK LLC,DOLLAR GENERAL #15147,1049,VIOLET AVE,HYDE PARK,NY,12538,POINT (590241.0545056084 4626381.811823633),70301,CT,22657792,134215,5644,4274,2368,1737,631,44406,36,27,70301,both
DUTCHESS,36027060100,131135,DOLGEN NEW YORK LLC,DOLLAR GENERAL #13402,1475,"ROUTE 9D, STE A1-5",WAPPINGERS FALLS,NY,12590,POINT (586336.9809545409 4597849.630074065),60100,CT,7717813,2087884,5582,3175,2007,980,1027,42708,36,27,60100,both
DUTCHESS,36027040001,728620,DOLGEN NEW YORK LLC,DOLLAR GENERAL #16664,3059,NYS ROUTE 22,DOVER PLAINS,NY,12522,POINT (617967.4408569527 4621196.646949325),40001,CT,74503978,1444736,4656,4312,1979,1402,577,34280,36,27,40001,both
DUTCHESS,36027020004,749772,DOLGEN NEW YORK LLC,DOLLAR GENERAL #22142,2555,STATE RT 55,POUGHQUAG,NY,12570,POINT (609383.7452346395 4608998.562995252),20004,CT,22812881,224020,2724,2313,896,843,53,52111,36,27,20004,both
DUTCHESS,36027010000,131156,DOLGEN NEW YORK LLC,DOLLAR GENERAL #13879,3338,E MAIN ST NY 343,AMENIA,NY,12501,POINT (620428.7754274922 4634283.857111413),10000,CT,112132696,1025070,4324,3689,1552,951,601,38077,36,27,10000,both
DELAWARE,36025971400,735996,DOLGEN NEW YORK LLC,DOLLAR GENERAL #19338,550,W MAIN ST,HANCOCK,NY,13783,POINT (475761.6562510377 4645000.365759517),971400,CT,411781802,7121717,3023,2921,1462,1082,380,28025,36,25,971400,both
DELAWARE,36025971300,746355,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21723,15276,STATE HWY 30,DOWNSVILLE,NY,13755,POINT (500551.1293275711 4658458.699982524),971300,CT,354285419,13948478,1894,1775,684,607,77,33259,36,25,971300,both
DELAWARE,36025971200,120157,DOLGEN NEW YORK LLC,DOLLAR GENERAL #11789,355,MAIN ST,MARGARETVILLE,NY,12455,POINT (528541.7446716444 4665894.254720315),971200,CT,250395928,1593642,3459,3024,1701,1300,401,31042,36,25,971200,both
DELAWARE,36025971100,728623,DOLGEN NEW YORK LLC,DOLLAR GENERAL #17621,36558,ROUTE 23,GRAND GORGE,NY,12434,POINT (540830.4548882378 4690765.2421998),971100,CT,225624717,1269083,2020,1963,1000,875,125,40500,36,25,971100,both
DELAWARE,36025970502,738724,DOLGEN NEW YORK LLC,DOLLAR GENERAL #19989,2232,NYS RT 206,MASONVILLE,NY,13804,POINT (469098.2613375686 4676711.764957405),970502,CT,213934736,4237929,1664,1645,695,610,85,30909,36,25,970502,both
DELAWARE,36025970402,120139,DOLGEN NEW YORK LLC,DOLLAR GENERAL 11022,3,MANG DR,SIDNEY,NY,13838,POINT (466342.4478033247 4683092.303778123),970402,CT,6791576,111771,3668,3264,1417,813,604,26453,36,25,970402,both
DELAWARE,36025970102,734524,DOLGEN NEW YORK LLC,DOLLAR GENERAL STORE #18914,11160,STATE HIGHWAY 23,DAVENPORT CENTER,NY,13751,POINT (506345.3350554911 4699022.605905661),970102,CT,133548339,904696,2741,2599,1209,913,296,33259,36,25,970102,both
CORTLAND,36023971100,744229,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21716,2717,ROUTE 26,CINCINNATUS,NY,13040,POINT (425831.05562716 4709937.724710579),971100,CT,262915283,1878767,4711,4512,1778,1398,380,30743,36,23,971100,both
CORTLAND,36023971100,110100,DOLGEN NEW YORK LLC,DOLLAR GENERAL #11177,14,W MAIN ST,MARATHON,NY,13803,POINT (414693.1150669146 4699264.901030142),971100,CT,262915283,1878767,4711,4512,1778,1398,380,30743,36,23,971100,both
CORTLAND,36023970700,110069,DOLGEN NEW YORK LLC,DOLLAR GENERAL 6365,186,HOMER AVE,CORTLAND,NY,13045,POINT (402686.2247636109 4718502.455810242),970700,CT,2082176,0,4161,3865,1714,1312,402,31815,36,23,970700,both
CORTLAND,36023970100,744043,DOLGEN NEW YORK LLC,DOLLAR GENERAL 21374,5795,ROUTE 13,CUYLER,NY,13158,POINT (426928.5057721961 4734091.136763002),970100,CT,382730819,799861,3472,3387,1311,1041,270,36337,36,23,970100,both
COLUMBIA,36021002000,746084,DOLGEN NEW YORK LLC,DOLLAR GENERAL #16022,4311,ROUTE 9G,GERMANTOWN,NY,12526,POINT (591638.7521433099 4665508.026719804),2000,CT,31346403,4711090,1793,1678,884,739,145,40033,36,21,2000,both
COLUMBIA,36021001100,100331,DOLGEN NEW YORK LLC,DOLLAR GENERAL #12546,70,"FAIRVIEW AVE, STE 100",HUDSON,NY,12534,POINT (601513.9043526603 4678337.758507359),1100,CT,48192050,4868947,4264,3391,1991,1162,829,38750,36,21,1100,both
COLUMBIA,36021000402,713653,DOLGEN NEW YORK LLC,DOLLAR GENERAL #14942,3067,ST HWY 9,VALATIE,NY,12184,POINT (607939.2657222803 4698878.288669482),402,CT,42294908,1437327,5796,5320,2200,1664,536,48644,36,21,402,both
COLUMBIA,36021000100,758587,DOLGEN NEW YORK LLC,DOLLAR GENERAL #25025,1475,ROUTE 20,NEW LEBANON,NY,12125,POINT (625635.6380155153 4704817.868680665),100,CT,92797021,301438,2256,2222,958,747,211,36907,36,21,100,both
CLINTON,36019104200,741149,DOLGEN NEW YORK LLC,DOLLAR GENERAL STORE #19573,2593,STATE ROUTE 11,MOOERS,NY,12958,POINT (610606.4862679369 4979422.230842595),104200,CT,415743321,1797656,6232,5678,2608,2208,400,37071,36,19,104200,both
CLINTON,36019103900,750130,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21753,901,MILITARY TPKE,PLATTSBURGH,NY,12901,POINT (617986.4055625347 4945533.634307911),103900,CT,103244141,783104,5144,4902,2198,1801,397,38579,36,19,103900,both
CLINTON,36019103512,714319,DOLGEN NEW YORK LLC,DOLLAR GENERAL #15350,5602,RT 11,ELLENBURG CENTER,NY,12934,POINT (591327.9597441317 4971652.716641049),103512,CT,675274313,19882444,7320,4684,1712,1289,423,36297,36,19,103512,both
CLINTON,36019103100,708232,DOLGEN NEW YORK LLC,DOLLAR GENERAL #14201,4989,SOUTH CATHERINE ST,PLATTSBURGH,NY,12901,POINT (622146.0575254295 4949524.460820116),103100,CT,1063258,61360,2595,2185,1300,183,1117,20334,36,19,103100,both
CLINTON,36019102800,90342,DOLGEN NEW YORK LLC,DOLLAR GENERAL #12931,1840,N AUSABLE ST,KEESEVILLE,NY,12944,POINT (620541.9784558748 4928865.738158029),102800,CT,110584377,46683734,3243,3039,1345,1011,334,41040,36,19,102800,both
CLINTON,36019101901,90240,DOLGEN NEW YORK LLC,DOLLAR GENERAL #10345,3073,MAIN ST,PERU,NY,12972,POINT (617371.7987280269 4937795.721793721),101901,CT,80353066,187757,5157,5049,2043,1543,500,44857,36,19,101901,both
CLINTON,36019100800,728901,DOLGEN NEW YORK LLC,DOLLAR GENERAL #17063,7143,ROUTE 9,PLATTSBURGH,NY,12901,POINT (623843.2930278375 4953828.941288134),100800,CT,43113544,33156445,4652,4196,1759,1513,246,33778,36,19,100800,both
CLINTON,36019100700,729524,DOLGEN NEW YORK LLC,DOLLAR GENERAL #17480,1945,STATE RT 3,CADYVILLE,NY,12918,POINT (609319.6058749032 4950960.236693693),100700,CT,41573684,1130788,3699,3544,1608,1211,397,37863,36,19,100700,both
CLINTON,36019100600,721056,DOLGEN NEW YORK LLC,DOLLAR GENERAL #15842,6905,RT 22,PLATTSBURGH,NY,12901,POINT (619294.324583895 4958550.848329201),100600,CT,156499991,23833049,5469,5373,2078,1689,389,40085,36,19,100600,both
CLINTON,36019100200,753874,DOLGEN NEW YORK LLC,DOLLAR GENERAL #23449,7598,ROUTE 22,WEST CHAZY,NY,12992,POINT (618057.8273765668 4963313.121760501),100200,CT,140256207,18551716,4144,3876,1538,1191,347,38811,36,19,100200,both
CLINTON,36019100200,724205,DOLGEN NEW YORK LLC,DOLLAR GENERAL #17064,9775,RT 9,CHAZY,NY,12921,POINT (623381.0776478434 4972695.271083048),100200,CT,140256207,18551716,4144,3876,1538,1191,347,38811,36,19,100200,both
CLINTON,36019100102,90246,DOLGEN NEW YORK LLC,DOLLAR GENERAL #10763,64,LAKE ST,ROUSES POINT,NY,12979,POINT (628794.2013292566 4983641.78436254),100102,CT,43864471,18852375,2949,2860,1404,802,602,36335,36,19,100102,both
CHENANGO,36017971000,738725,DOLGEN NEW YORK LLC,DOLLAR GENERAL #19913,109,STATE RT 12,CHENANGO FORKS,NY,13746,POINT (431031.8791996134 4677441.222214681),971000,CT,153140704,1172476,3194,3015,1347,1016,331,37266,36,17,971000,both
CHENANGO,36017971000,80144,DOLGEN NEW YORK LLC,DOLLAR GENERAL #12070,148,S CHENANGO ST,GREENE,NY,13778,POINT (435968.7072063683 4685821.981837513),971000,CT,153140704,1172476,3194,3015,1347,1016,331,37266,36,17,971000,both
CHENANGO,36017970901,735106,DOLGEN NEW YORK LLC,DOLLAR GENERAL #18530,311,MAIN ST,AFTON,NY,13730,POINT (457324.9904631318 4675955.845462923),970901,CT,112996897,1843180,2827,2769,1347,1211,136,41571,36,17,970901,both
CHENANGO,36017970802,746905,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21398,5294,STATE HWY 41,SMITHVILLE FLATS,NY,13841,POINT (433519.7619440636 4694396.532438717),970802,CT,182090288,1573864,3374,3337,1432,1163,269,33989,36,17,970802,both
CHENANGO,36017970700,80125,DOLGEN NEW YORK LLC,DOLLAR GENERAL #11151,1,NORTH WASHINGTON AVE,OXFORD,NY,13830,POINT (450767.9166223434 4699153.413188827),970700,CT,184327310,1029454,2335,2204,1130,923,207,35400,36,17,970700,both
CHENANGO,36017970602,738117,DOLGEN NEW YORK LLC,DOLLAR GENERAL #19842,1615,STATE HWY 8,MOUNT UPTON,NY,13809,POINT (468648.0497739313 4696434.705913467),970602,CT,158105863,1147063,3562,3460,1581,1258,323,38036,36,17,970602,both
CHENANGO,36017970601,748405,DOLGEN NEW YORK LLC,DOLLAR GENERAL #22374,6192,HWY 12,NORWICH,NY,13815,POINT (456841.2704468108 4711405.79465578),970601,CT,138498926,382745,4128,3806,1679,1486,193,29882,36,17,970601,both
CHENANGO,36017970601,745206,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21772,478,COUNTY ROAD 16,PLYMOUTH,NY,13832,POINT (450616.092126801 4718529.201908723),970601,CT,138498926,382745,4128,3806,1679,1486,193,29882,36,17,970601,both
CHENANGO,36017970601,80084,DOLGEN NEW YORK LLC,DOLLAR GENERAL 9497,5640,ST HWY 12,NORWICH,NY,13815,POINT (457051.3907683694 4707076.258792599),970601,CT,138498926,382745,4128,3806,1679,1486,193,29882,36,17,970601,both
CHENANGO,36017970502,745159,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21789,6286,STATE HWY 23,SOUTH NEW BERLIN,NY,13843,POINT (467974.7567472564 4708848.377520142),970502,CT,155128559,1162067,3267,3127,1296,1154,142,36429,36,17,970502,both
CHENANGO,36017970501,703429,DOLGEN NEW YORK LLC,DOLLAR GENERAL STORE # 13554,5013,SR 8,NEW BERLIN,NY,13411,POINT (472728.464659086 4720313.46171079),970501,CT,110364978,129156,2214,2179,920,730,190,31512,36,17,970501,both
CHENANGO,36017970102,80079,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8994,51,N MAIN ST,SHERBURNE,NY,13460,POINT (458968.1742437544 4725904.734220617),970102,CT,118583232,248000,3196,3075,1215,903,312,24758,36,17,970102,both
CHENANGO,36017970101,734523,DOLGEN NEW YORK LLC,DOLLAR GENERAL STORE #19410,72,S MAIN STREET,EARLVILLE,NY,13332,POINT (455556.586510322 4731217.960531949),970101,CT,136130047,222452,2915,2865,1223,981,242,27436,36,17,970101,both
CHEMUNG,36015011200,740439,DOLGEN NEW YORK LLC,DOLLAR GENERAL STORE #20329,1817,PENNSYLVANIA AVE,PINE CITY,NY,14871,POINT (342870.388720756 4652093.935234277),11200,CT,140600139,1482813,4610,4246,1653,1412,241,32360,36,15,11200,both
CHEMUNG,36015011200,70196,DOLGEN NEW YORK LLC,DOLLAR GENERAL #11195,3695,FRONT ST,WELLSBURG,NY,14894,POINT (357084.7040318571 4653053.411014535),11200,CT,140600139,1482813,4610,4246,1653,1412,241,32360,36,15,11200,both
CHEMUNG,36015011102,70229,DOLGEN NEW YORK LLC,DOLLAR GENERAL #8106,1146,BROADWAY,ELMIRA,NY,14904,POINT (349403.7084886671 4657671.390943193),11102,CT,10395145,232004,4381,3935,2178,1399,779,34019,36,15,11102,both
CHEMUNG,36015010900,70182,DOLGEN NEW YORK LLC,DOLLAR GENERAL #10820,1808,W WATER ST,ELMIRA,NY,14905,POINT (346348.8782623411 4660533.867100847),10900,CT,11631369,397726,4781,4484,2065,1835,230,45720,36,15,10900,both
CHEMUNG,36015010800,70185,DOLGEN NEW YORK LLC,DOLLAR GENERAL #10705,3164,LAKE RD,HORSEHEADS,NY,14845,POINT (350056.6542546755 4667478.048695858),10800,CT,4939014,87501,3772,3406,1766,860,906,29531,36,15,10800,both
CHEMUNG,36015010702,741440,DOLGEN NEW YORK LLC,DOLLAR GENERAL #20645,113,OLD ITHICA RD,HORSEHEADS,NY,14845,POINT (349851.1020265848 4670824.376956509),10702,CT,59149965,625891,4189,3905,1591,1253,338,41783,36,15,10702,both
CHEMUNG,36015010702,722844,DOLGEN NEW YORK LLC,DOLLAR GENERAL#16566,656,MAIN STREET,BREESPORT,NY,14816,POINT (356696.3544788559 4670452.608850655),10702,CT,59149965,625891,4189,3905,1591,1253,338,41783,36,15,10702,both
CHEMUNG,36015010301,758293,DOLGEN NEW YORK LLC,DOLLAR GENERAL #24584,165,DANIEL ZENKER DR,BIG FLATS,NY,14814,POINT (340106.7363155287 4667681.602610892),10301,CT,49397282,86881,4577,4309,1897,1559,338,38696,36,15,10301,both
CHEMUNG,36015001000,755582,DOLGEN NEW YORK INC,DOLLAR GENERAL #25090,424,S MAIN ST,ELMIRA,NY,14904,POINT (350794.2475308776 4660024.355660401),1000,CT,1251867,160538,2897,2369,1106,319,787,24254,36,15,1000,both
CHEMUNG,36015000700,70112,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8958,363,COLLEGE AVE,ELMIRA,NY,14901,POINT (350172.4948341541 4661419.639924776),700,CT,2441946,226127,2175,1690,873,102,771,13875,36,15,700,both
CHEMUNG,36015000200,70234,DOLGEN NEW YORK LLC,DOLLAR GENERAL 9657,1371,"COLLEGE AVE, SUITE A",ELMIRA,NY,14901,POINT (349337.1785674802 4664114.257700521),200,CT,1503301,0,2488,2147,1001,636,365,25717,36,15,200,both
CHEMUNG,36015000100,70104,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8364,801,LAKE ST,ELMIRA,NY,14901,POINT (350702.0884625254 4662555.831189536),100,CT,4167032,118779,2644,2232,1222,767,455,27035,36,15,100,both
CHAUTAUQUA,36013037500,60399,DOLGEN NEW YORK LLC,DOLLAR GENERAL #12852,141,W MAIN ST,FREWSBURG,NY,14738,POINT (154952.2634599234 4663989.957738214),37500,CT,134198092,346169,4750,4680,1998,1686,312,31239,36,13,37500,both
CHAUTAUQUA,36013037300,60383,DOLGEN NEW YORK LLC,DOLLAR GENERAL #12399,460,W MAIN ST,FALCONER,NY,14733,POINT (152196.9667751564 4671013.19766005),37300,CT,70499694,0,4750,4652,2069,1501,568,38472,36,13,37300,both
CHAUTAUQUA,36013037100,60175,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8865,167,W FAIRMOUNT AVE,LAKEWOOD,NY,14750,POINT (140944.3336376903 4669759.592653356),37100,CT,9777018,6936456,3642,3478,1744,1096,648,32837,36,13,37100,both
CHAUTAUQUA,36013036902,739928,DOLGEN NEW YORK LLC,DOLLAR GENERAL STORE #17957,3032,ROUTE 430,BEMUS POINT,NY,14712,POINT (143803.8899151353 4672509.720500299),36902,CT,47304779,19388135,3225,3208,1435,1193,242,35488,36,13,36902,both
CHAUTAUQUA,36013036901,757921,DOLGEN NEW YORK LLC,DOLLAR GENERAL #24271,4041,ROUTE 60,GERRY,NY,14740,POINT (148513.2857412258 4678014.518011914),36901,CT,169162630,325714,2620,2539,1208,1028,180,40151,36,13,36901,both
CHAUTAUQUA,36013036901,731678,DOLGEN NEW YORK LLC,DOLLAR GENERAL #18496,4884,RTE 430,BEMUS POINT,NY,14712,POINT (135021.3782780425 4681899.731186116),36901,CT,169162630,325714,2620,2539,1208,1028,180,40151,36,13,36901,both
CHAUTAUQUA,36013036901,731468,DOLGEN NEW YORK LLC,DOLLAR GENERAL #22154,5817,JAMESTOWN ST,SINCLAIRVILLE,NY,14782,POINT (148039.6675441063 4686730.071838093),36901,CT,169162630,325714,2620,2539,1208,1028,180,40151,36,13,36901,both
CHAUTAUQUA,36013036801,736375,DOLGEN NEW YORK LLC,DOLLAR GENERAL #19335,5360,ROUUTE 474,ASHVILLE,NY,14710,POINT (135161.5753510129 4668237.320872237),36801,CT,71124528,7672519,2443,2405,1000,874,126,36285,36,13,36801,both
CHAUTAUQUA,36013036700,730511,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 17678,112,OSBORNE ST,SHERMAN,NY,14781,POINT (120398.8000233312 4677356.023769745),36700,CT,281647564,630690,4390,4256,1427,1191,236,32565,36,13,36700,both
CHAUTAUQUA,36013036600,735092,DOLGEN NEW YORK LLC,DOLLAR GENERAL #18952,2864,ROUTE 426,FINDLEY LAKE,NY,14736,POINT (108298.8228557553 4674280.065143509),36600,CT,219138951,6916410,3140,3062,1258,1071,187,29073,36,13,36600,both
CHAUTAUQUA,36013036600,731467,DOLGEN NEW YORK LLC,DOLLAR GENERAL #18261,50,E MAIN ST,RIPLEY,NY,14775,POINT (111856.4713516022 4690303.927274046),36600,CT,219138951,6916410,3140,3062,1258,1071,187,29073,36,13,36600,both
CHAUTAUQUA,36013036500,60204,DOLGEN NEW YORK LLC,DOLLAR GENERAL #6079,7612,E RT 20,WESTFIELD,NY,14787,POINT (124673.3988086554 4697110.683712431),36500,CT,121792826,10314213,4599,4256,2228,1591,637,31627,36,13,36500,both
CHAUTAUQUA,36013036401,60215,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 9394,199,W LAKE RD,MAYVILLE,NY,14757,POINT (129383.2981213898 4685554.407010286),36401,CT,106479622,18483956,2653,2404,1055,819,236,24042,36,13,36401,both
CHAUTAUQUA,36013036300,717606,DOLGEN NEW YORK LLC,DOLLAR GENERAL #16063,54,W MAIN ST,BROCTON,NY,14716,POINT (134205.1737298179 4702371.852980305),36300,CT,88110654,16037025,4608,3970,1710,1220,490,25631,36,13,36300,both
CHAUTAUQUA,36013036000,719291,DOLGEN NEW YORK LLC,DOLLAR GENERAL # 16085,8026,ROUTE 60 N,CASSADAGA,NY,14718,POINT (144938.3439531852 4697708.322214977),36000,CT,110043466,7899712,4744,4281,1911,1484,427,31758,36,13,36000,both
CHAUTAUQUA,36013035800,60177,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8240,260,E MAIN ST,FREDONIA,NY,14063,POINT (144728.7563088097 4708456.030034125),35800,CT,6855007,0,3269,3074,1378,768,610,22941,36,13,35800,both
CHAUTAUQUA,36013035700,749728,DOLGEN NEW YORK LLC,DOLLAR GENERAL #8294,1190,CENTRAL AVE A,DUNKIRK,NY,14048,POINT (143662.0478480923 4709673.56080533),35700,CT,2891496,0,3091,2442,1395,777,618,23938,36,13,35700,both
CHAUTAUQUA,36013035700,60202,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8379,164-180,E FOURTH ST,DUNKIRK,NY,14048,POINT (144209.2412358053 4712613.668817415),35700,CT,2891496,0,3091,2442,1395,777,618,23938,36,13,35700,both
CHAUTAUQUA,36013035100,60165,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8402,1360,RT 5,SILVER CREEK,NY,14136,POINT (159176.476413423 4719136.341318534),35100,CT,21800163,5250903,4088,3895,1719,1443,276,33510,36,13,35100,both
CHAUTAUQUA,36013030700,60163,DOLGEN NEW YORK LLC,DOLLAR GENERAL 8439,760,FOOTE AVE,JAMESTOWN,NY,14701,POINT (150144.2373174195 4667281.987101981),30700,CT,3581600,0,4124,3805,1843,1165,678,25755,36,13,30700,both
CHAUTAUQUA,36013030400,60236,DOLGEN NEW YORK LLC,DOLLAR GENERAL 6849,601,W 3RD ST,JAMESTOWN,NY,14701,POINT (148141.9999856327 4668947.90193419),30400,CT,2109906,35208,4309,3712,1922,1102,820,29753,36,13,30400,both
CHAUTAUQUA,36013030300,60203,DOLGEN NEW YORK LLC,DOLLAR GENERAL 09488,1356,WASHINGTON ST,JAMESTOWN,NY,14701,POINT (149002.0166563094 4670210.512253368),30300,CT,4199508,327253,1893,1238,854,398,456,20967,36,13,30300,both
CHAUTAUQUA,36013030100,745198,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21766,226,WINSOR ST,JAMESTOWN,NY,14701,POINT (150224.62505293 4669498.64060727),30100,CT,3097416,0,3765,3165,1487,709,778,25084,36,13,30100,both
CAYUGA,36011042100,50105,DOLGEN NEW YORK LLC,DOLLAR GENERAL 6337,343,W GENESEE ST,AUBURN,NY,13021,POINT (370264.9488967591 4753343.645348256),42100,CT,2495958,36656,4152,2404,1395,276,1119,21250,36,11,42100,both
CAYUGA,36011041201,745204,DOLGEN NEW YORK LLC,DOLLAR GENERAL #21994,293,CAYUGA ST,UNION SPRINGS,NY,13160,POINT (361757.7323427744 4746241.953769773),41201,CT,55451292,14039021,2294,2150,903,751,152,33734,36,11,41201,both
CAYUGA,36011040800,50182,DOLGEN NEW YORK LLC,DOLLAR GENERAL #13235,133,MAIN ST,MORAVIA,NY,13118,POINT (383538.407199481 4729813.969745392),40800,CT,175757156,13279293,4668,3924,1528,1265,263,37585,36,11,40800,both
